         0  -90.0  -89.0 -180.0  180.0    2.1594e+001    1.6060e-004    7.1598e-002    2.8312e-001    4.4524e-001    1.5341e-001    1.8710e-003    4.9240e-002    4.5507e+002    7.9856e-001    2.1701e-001    2.1206e-005    0.0000e+000    0.0000e+000   -5.9845e-006    0.0000e+000    0.0000e+000   -7.1946e-002    3.0623e-007   -8.5627e-006    5.1417e-005    0.0000e+000   -1.6097e-005    0.0000e+000   -4.6558e-006    1.3283e-002   -4.4680e-005    1.2629e-005    3.8827e-005   -1.5692e-006   -1.1376e-006    4.0256e-007    4.8783e-002    4.7677e-005   -7.0369e-005    1.8113e-005    0.0000e+000    0.0000e+000    7.7175e-003   -1.5519e-005    2.1579e-005    4.3168e-007    7.7993e-008   -1.0444e-003    6.4483e-007    4.8764e-006    1.6055e-006    9.1355e-004    2.2632e-006    6.3325e-006    8.0365e+002    0.0000e+000    0.0000e+000    1.0834e-003   -1.5619e-004    6.1742e-004
         1  -89.0  -87.0 -180.0 -135.0    2.1701e+001    1.5677e-004    7.3212e-002    2.6332e-001    4.5180e-001    1.5487e-001    2.9266e-003    5.1886e-002    3.9863e+002    7.9748e-001    2.1671e-001    7.8294e-005    0.0000e+000    0.0000e+000   -2.2354e-005    0.0000e+000    0.0000e+000   -2.6584e-001    1.8776e-006   -3.3062e-005    1.9091e-004    0.0000e+000   -6.0511e-005    0.0000e+000   -1.7561e-005    4.8404e-002   -1.6419e-004    4.8754e-005    1.4391e-004   -5.8541e-006   -4.3463e-006    1.2891e-006    1.8116e-001    1.7690e-004   -2.6449e-004    6.8027e-005    0.0000e+000    0.0000e+000    2.8666e-002   -5.9117e-005    8.0364e-005    1.6950e-006    3.2512e-007   -3.9718e-003    2.3350e-006    1.8821e-005    6.2663e-006    3.6030e-003    8.0413e-006    2.4355e-005    2.9817e+003    0.0000e+000    0.0000e+000    4.0391e-003   -5.8907e-004    2.3078e-003
         2  -89.0  -87.0 -135.0  -90.0    2.1703e+001    1.5624e-004    8.1304e-002    2.6880e-001    4.4775e-001    1.5435e-001    1.1051e-004    5.0080e-002    5.0006e+002    8.5297e-001    2.3186e-001    4.3120e-005    0.0000e+000    0.0000e+000   -1.2287e-005    0.0000e+000    0.0000e+000   -1.4678e-001    9.2170e-007   -1.7539e-005    1.0482e-004    0.0000e+000   -3.3156e-005    0.0000e+000   -9.6263e-006    2.6679e-002   -9.0154e-005    2.6969e-005    7.8995e-005   -3.0950e-006   -2.3869e-006    7.4689e-007    9.9973e-002    9.7085e-005   -1.4504e-004    3.7257e-005    0.0000e+000    0.0000e+000    1.5922e-002   -3.2281e-005    4.3695e-005    9.3025e-007    1.7847e-007   -2.1913e-003    1.2781e-006    1.0337e-005    3.4298e-006    2.0045e-003    4.4215e-006    1.3212e-005    1.6456e+003    0.0000e+000    0.0000e+000    2.2110e-003   -3.2280e-004    1.2668e-003
         3  -89.0  -87.0  -90.0  -45.0    2.1608e+001    1.5683e-004    6.9084e-002    2.7580e-001    4.4660e-001    1.4942e-001    2.0619e-003    5.2526e-002    4.5480e+002    7.4444e-001    2.0223e-001    4.6668e-005    0.0000e+000    0.0000e+000   -1.3262e-005    0.0000e+000    0.0000e+000   -1.5842e-001    9.5446e-007   -1.8932e-005    1.1348e-004    0.0000e+000   -3.5795e-005    0.0000e+000   -1.0393e-005    2.8859e-002   -9.7551e-005    2.8829e-005    8.5457e-005   -3.3273e-006   -2.5675e-006    8.3189e-007    1.0773e-001    1.0471e-004   -1.5597e-004    4.0163e-005    0.0000e+000    0.0000e+000    1.7171e-002   -3.4585e-005    4.7077e-005    9.9833e-007    1.8826e-007   -2.3545e-003    1.3880e-006    1.1076e-005    3.6824e-006    2.1413e-003    4.8190e-006    1.4169e-005    1.7676e+003    0.0000e+000    0.0000e+000    2.3761e-003   -3.4573e-004    1.3601e-003
         4  -89.0  -87.0  -45.0    0.0    2.1613e+001    1.5738e-004    6.7379e-002    2.7247e-001    4.3156e-001    1.6800e-001    6.0510e-004    5.3955e-002    4.8904e+002    8.6207e-001    2.3435e-001    7.5497e-005    0.0000e+000    0.0000e+000   -2.1408e-005    0.0000e+000    0.0000e+000   -2.5602e-001    1.5023e-006   -3.0624e-005    1.8381e-004    0.0000e+000   -5.7886e-005    0.0000e+000   -1.6783e-005    4.6754e-002   -1.5813e-004    4.7178e-005    1.3829e-004   -5.2833e-006   -4.1249e-006    1.3674e-006    1.7392e-001    1.6995e-004   -2.5163e-004    6.4938e-005    0.0000e+000    0.0000e+000    2.7686e-002   -5.6282e-005    7.5654e-005    1.5941e-006    2.9821e-007   -3.7754e-003    2.2629e-006    1.7758e-005    5.9315e-006    3.4375e-003    7.8020e-006    2.2797e-005    2.8602e+003    0.0000e+000    0.0000e+000    3.8627e-003   -5.6119e-004    2.1989e-003
         5  -89.0  -87.0    0.0   45.0    2.1570e+001    1.5900e-004    8.8376e-002    2.5411e-001    4.5108e-001    1.6514e-001    5.6825e-004    4.6623e-002    3.9388e+002    9.7470e-001    2.6509e-001    7.5432e-005    0.0000e+000    0.0000e+000   -2.1306e-005    0.0000e+000    0.0000e+000   -2.5551e-001    1.2305e-006   -2.9529e-005    1.8193e-004    0.0000e+000   -5.7132e-005    0.0000e+000   -1.6530e-005    4.7070e-002   -1.5711e-004    4.4648e-005    1.3738e-004   -5.4105e-006   -4.0573e-006    1.4138e-006    1.7317e-001    1.6868e-004   -2.4878e-004    6.4243e-005    0.0000e+000    0.0000e+000    2.7466e-002   -5.5527e-005    7.5741e-005    1.5497e-006    2.8761e-007   -3.7081e-003    2.2244e-006    1.7413e-005    5.7320e-006    3.3222e-003    7.8818e-006    2.2481e-005    2.8390e+003    0.0000e+000    0.0000e+000    3.8293e-003   -5.5577e-004    2.1870e-003
         6  -89.0  -87.0   45.0   90.0    2.1628e+001    1.6022e-004    5.6455e-002    2.8094e-001    4.5686e-001    1.5324e-001    2.6589e-003    4.8005e-002    4.8649e+002    6.6324e-001    1.8007e-001    4.8214e-005    0.0000e+000    0.0000e+000   -1.3652e-005    0.0000e+000    0.0000e+000   -1.6368e-001    6.8378e-007   -1.9893e-005    1.1739e-004    0.0000e+000   -3.6835e-005    0.0000e+000   -1.0650e-005    3.0274e-002   -1.0199e-004    2.8513e-005    8.8525e-005   -3.5613e-006   -2.6014e-006    9.2429e-007    1.1095e-001    1.0882e-004   -1.6025e-004    4.1401e-005    0.0000e+000    0.0000e+000    1.7532e-002   -3.5456e-005    4.9391e-005    9.9296e-007    1.8086e-007   -2.3812e-003    1.4701e-006    1.1180e-005    3.6759e-006    2.1059e-003    5.1789e-006    1.4498e-005    1.8321e+003    0.0000e+000    0.0000e+000    2.4687e-003   -3.5568e-004    1.4102e-003
         7  -89.0  -87.0   90.0  135.0    2.1585e+001    1.6002e-004    7.3444e-002    2.7029e-001    4.5296e-001    1.5762e-001    1.1953e-003    5.3009e-002    4.9889e+002    8.0754e-001    2.1946e-001    4.4398e-005    0.0000e+000    0.0000e+000   -1.2546e-005    0.0000e+000    0.0000e+000   -1.5036e-001    6.2901e-007   -1.8031e-005    1.0768e-004    0.0000e+000   -3.3772e-005    0.0000e+000   -9.7856e-006    2.7717e-002   -9.3183e-005    2.6445e-005    8.1314e-005   -3.2814e-006   -2.3895e-006    8.2455e-007    1.0199e-001    9.9759e-005   -1.4742e-004    3.7994e-005    0.0000e+000    0.0000e+000    1.6085e-002   -3.2673e-005    4.5181e-005    9.0883e-007    1.6467e-007   -2.1875e-003    1.3458e-006    1.0247e-005    3.4009e-006    1.9367e-003    4.6923e-006    1.3364e-005    1.6802e+003    0.0000e+000    0.0000e+000    2.2634e-003   -3.2691e-004    1.2932e-003
         8  -89.0  -87.0  135.0  180.0    2.1537e+001    1.5821e-004    7.6155e-002    3.0338e-001    4.4268e-001    1.4061e-001    4.4422e-003    4.4859e-002    3.6990e+002    7.8487e-001    2.1327e-001    7.7592e-005    0.0000e+000    0.0000e+000   -2.1923e-005    0.0000e+000    0.0000e+000   -2.6219e-001    1.5290e-006   -3.1516e-005    1.8906e-004    0.0000e+000   -5.9353e-005    0.0000e+000   -1.7175e-005    4.7979e-002   -1.6307e-004    4.8073e-005    1.4226e-004   -5.4986e-006   -4.2421e-006    1.5053e-006    1.7815e-001    1.7427e-004   -2.5850e-004    6.6496e-005    0.0000e+000    0.0000e+000    2.8213e-002   -5.7025e-005    7.8159e-005    1.6383e-006    3.0294e-007   -3.8734e-003    2.3191e-006    1.8213e-005    5.9524e-006    3.4390e-003    8.2177e-006    2.3078e-005    2.9174e+003    0.0000e+000    0.0000e+000    3.9410e-003   -5.7144e-004    2.2513e-003
         9  -87.0  -85.0 -180.0 -156.0    2.1767e+001    1.5155e-004    7.7823e-002    2.5157e-001    4.6899e-001    1.3699e-001    0.0000e+000    5.8641e-002    5.1222e+002    9.7618e-001    2.6550e-001    1.4321e-004    0.0000e+000    0.0000e+000   -4.1347e-005    0.0000e+000    0.0000e+000   -4.8705e-001    5.2574e-006   -6.0914e-005    3.5035e-004    0.0000e+000   -1.1229e-004    0.0000e+000   -3.2682e-005    8.7473e-002   -2.9962e-004    9.3618e-005    2.6321e-004   -1.0063e-005   -8.2152e-006    2.1115e-006    3.3285e-001    3.2536e-004   -4.8847e-004    1.2578e-004    0.0000e+000    0.0000e+000    5.3288e-002   -1.1075e-004    1.4549e-004    3.2939e-006    6.6346e-007   -7.4705e-003    4.1049e-006    3.5943e-005    1.2170e-005    7.2064e-003    1.4005e-005    4.5525e-005    5.4726e+003    0.0000e+000    0.0000e+000    7.4500e-003   -1.1029e-003    4.2421e-003
